Key,EstGrp,Size,SchRtg,Unit,FldMhu
"CUT-34:3.75"" WT",CUT,34,"3.75"" WT",EA,16.87
"CUT-34:4.00"" WT",CUT,34,"4.00"" WT",EA,18.47
"CUT-34:4.25"" WT",CUT,34,"4.25"" WT",EA,20.06
"CUT-34:4.50"" WT",CUT,34,"4.50"" WT",EA,21.59
"CUT-34:4.75"" WT",CUT,34,"4.75"" WT",EA,23
"CUT-34:5.00"" WT",CUT,34,"5.00"" WT",EA,24.37
"CUT-34:5.25"" WT",CUT,34,"5.25"" WT",EA,25.78
"CUT-34:5.50"" WT",CUT,34,"5.50"" WT",EA,27.26
"CUT-34:5.75"" WT",CUT,34,"5.75"" WT",EA,28.67
"CUT-34:6.00"" WT",CUT,34,"6.00"" WT",EA,30.09
CUT-34:S10,CUT,34,S10,EA,3.5
CUT-34:STD,CUT,34,STD,EA,6.14
CUT-34:XS,CUT,34,XS,EA,8.2
"CUT-36:.375"" WT",CUT,36,".375"" WT",EA,7.905
"CUT-36:.500"" WT",CUT,36,".500"" WT",EA,8.2
"CUT-36:.625"" WT",CUT,36,".625"" WT",EA,8.495
"CUT-36:.750"" WT",CUT,36,".750"" WT",EA,8.79
"CUT-36:.940"" WT",CUT,36,".940"" WT",EA,9.26
"CUT-36:1.00"" WT",CUT,36,"1.00"" WT",EA,9.26
"CUT-36:1.25"" WT",CUT,36,"1.25"" WT",EA,9.62
"CUT-36:1.50"" WT",CUT,36,"1.50"" WT",EA,9.97
"CUT-36:1.75""  WT",CUT,36,"1.75""  WT",EA,10.27
"CUT-36:2.00"" WT",CUT,36,"2.00"" WT",EA,10.62
"CUT-36:2.25"" WT",CUT,36,"2.25"" WT",EA,10.97
"CUT-36:2.50"" WT",CUT,36,"2.50"" WT",EA,13.45
"CUT-36:2.75"" WT",CUT,36,"2.75"" WT",EA,13.92
"CUT-36:3.00"" WT",CUT,36,"3.00"" WT",EA,14.34
"CUT-36:3.25"" WT",CUT,36,"3.25"" WT",EA,15.69
"CUT-36:3.50"" WT",CUT,36,"3.50"" WT",EA,16.87
"CUT-36:3.75"" WT",CUT,36,"3.75"" WT",EA,17.52
"CUT-36:4.00"" WT",CUT,36,"4.00"" WT",EA,19.12
"CUT-36:4.25"" WT",CUT,36,"4.25"" WT",EA,20.53
"CUT-36:4.50"" WT",CUT,36,"4.50"" WT",EA,22.13
"CUT-36:4.75"" WT",CUT,36,"4.75"" WT",EA,23.6
"CUT-36:5.25"" WT",CUT,36,"5.25"" WT",EA,26.43
"CUT-36:5.50"" WT",CUT,36,"5.50"" WT",EA,27.73
"CUT-36:5.75"" WT",CUT,36,"5.75"" WT",EA,29.21
"CUT-36:6.00"" WT",CUT,36,"6.00"" WT",EA,30.74
CUT-36:S40,CUT,36,S40,EA,8.79
CUT-36:STD,CUT,36,STD,EA,7.905
CUT-36:XS,CUT,36,XS,EA,8.2
"CUT-369:5.00"" WT",CUT,369,"5.00"" WT",EA,25
"CUT-38:.375"" WT",CUT,38,".375"" WT",EA,7.72
"CUT-38:.500"" WT",CUT,38,".500"" WT",EA,8.44
"CUT-38:.625"" WT",CUT,38,".625"" WT",EA,8.97
"CUT-38:.750"" WT",CUT,38,".750"" WT",EA,9.5
"CUT-38:1.00"" WT",CUT,38,"1.00"" WT",EA,9.97
"CUT-38:1.25"" WT",CUT,38,"1.25"" WT",EA,10.27
"CUT-38:1.50"" WT",CUT,38,"1.50"" WT",EA,10.74
"CUT-38:1.75""  WT",CUT,38,"1.75""  WT",EA,11.33
"CUT-38:2.00"" WT",CUT,38,"2.00"" WT",EA,11.68
CUT-38:STD,CUT,38,STD,EA,7.72
CUT-38:XS,CUT,38,XS,EA,7.17
"CUT-4:.750"" WT",CUT,4,".750"" WT",EA,0.94
"CUT-4:1.00"" WT",CUT,4,"1.00"" WT",EA,1.12
"CUT-4:1.25"" WT",CUT,4,"1.25"" WT",EA,1.59
"CUT-4:1.50"" WT",CUT,4,"1.50"" WT",EA,1.77
CUT-4:DR11,CUT,4,DR11,EA,0.59
CUT-4:S10,CUT,4,S10,EA,0.18
CUT-4:S100,CUT,4,S100,EA,0.28
CUT-4:S120,CUT,4,S120,EA,0.38
CUT-4:S160,CUT,4,S160,EA,0.41
CUT-4:S30,CUT,4,S30,EA,0.21
CUT-4:S40,CUT,4,S40,EA,0.21
CUT-4:S5,CUT,4,S5,EA,0.18
CUT-4:S60,CUT,4,S60,EA,0.21
CUT-4:S80,CUT,4,S80,EA,0.28
CUT-4:STD,CUT,4,STD,EA,0.21
CUT-4:XS,CUT,4,XS,EA,0.28
CUT-4:XXS,CUT,4,XXS,EA,0.44
"CUT-40:.375"" WT",CUT,40,".375"" WT",EA,8.61
"CUT-40:.500"" WT",CUT,40,".500"" WT",EA,9.62
"CUT-40:.625"" WT",CUT,40,".625"" WT",EA,10
"CUT-40:.750"" WT",CUT,40,".750"" WT",EA,10.38
"CUT-40:1.00"" WT",CUT,40,"1.00"" WT",EA,10.68
"CUT-40:1.25"" WT",CUT,40,"1.25"" WT",EA,11.15
"CUT-40:1.50"" WT",CUT,40,"1.50"" WT",EA,11.62
"CUT-40:1.75""  WT",CUT,40,"1.75""  WT",EA,12.1
"CUT-40:2.00"" WT",CUT,40,"2.00"" WT",EA,12.57
CUT-40:STD,CUT,40,STD,EA,8.61
CUT-40:XS,CUT,40,XS,EA,9.62
"CUT-42:.375"" WT",CUT,42,".375"" WT",EA,9.62
"CUT-42:.500"" WT",CUT,42,".500"" WT",EA,10.97
"CUT-42:.625"" WT",CUT,42,".625"" WT",EA,11.18
"CUT-42:.750"" WT",CUT,42,".750"" WT",EA,11.39
"CUT-42:1.00"" WT",CUT,42,"1.00"" WT",EA,11.68
"CUT-42:1.25"" WT",CUT,42,"1.25"" WT",EA,12.1
"CUT-42:1.50"" WT",CUT,42,"1.50"" WT",EA,12.74
"CUT-42:1.75""  WT",CUT,42,"1.75""  WT",EA,13.22
"CUT-42:2.00"" WT",CUT,42,"2.00"" WT",EA,13.63
CUT-42:S40,CUT,42,S40,EA,8.66
CUT-42:STD,CUT,42,STD,EA,9.62
CUT-42:XS,CUT,42,XS,EA,10.97
"CUT-44:.375"" WT",CUT,44,".375"" WT",EA,10.92
"CUT-44:.500"" WT",CUT,44,".500"" WT",EA,12.04
"CUT-44:.625"" WT",CUT,44,".625"" WT",EA,12.305
"CUT-44:.750"" WT",CUT,44,".750"" WT",EA,12.57
"CUT-44:1.00"" WT",CUT,44,"1.00"" WT",EA,12.92
"CUT-44:1.25"" WT",CUT,44,"1.25"" WT",EA,13.45
"CUT-44:1.50"" WT",CUT,44,"1.50"" WT",EA,13.87
"CUT-44:1.75""  WT",CUT,44,"1.75""  WT",EA,14.34
"CUT-44:2.00"" WT",CUT,44,"2.00"" WT",EA,14.81
CUT-44:STD,CUT,44,STD,EA,8.59
CUT-44:XS,CUT,44,XS,EA,9.48
"CUT-46:.375"" WT",CUT,46,".375"" WT",EA,12.21
"CUT-46:.500"" WT",CUT,46,".500"" WT",EA,13.22
"CUT-46:.625"" WT",CUT,46,".625"" WT",EA,13.515
"CUT-46:.750"" WT",CUT,46,".750"" WT",EA,13.81
"CUT-46:1.00"" WT",CUT,46,"1.00"" WT",EA,14.1
"CUT-46:1.25"" WT",CUT,46,"1.25"" WT",EA,14.57
"CUT-46:1.50"" WT",CUT,46,"1.50"" WT",EA,15.16
"CUT-46:1.75""  WT",CUT,46,"1.75""  WT",EA,15.69
"CUT-46:2.00"" WT",CUT,46,"2.00"" WT",EA,16.11
CUT-46:STD,CUT,46,STD,EA,12.21
CUT-46:XS,CUT,46,XS,EA,13.22
"CUT-48:.375"" WT",CUT,48,".375"" WT",EA,13.81
"CUT-48:.500"" WT",CUT,48,".500"" WT",EA,14.51
"CUT-48:.625"" WT",CUT,48,".625"" WT",EA,14.75
"CUT-48:.750"" WT",CUT,48,".750"" WT",EA,14.99
"CUT-48:1.00"" WT",CUT,48,"1.00"" WT",EA,15.46
"CUT-48:1.25"" WT",CUT,48,"1.25"" WT",EA,15.93
"CUT-48:1.50"" WT",CUT,48,"1.50"" WT",EA,16.4
"CUT-48:1.75""  WT",CUT,48,"1.75""  WT",EA,17.05
"CUT-48:2.00"" WT",CUT,48,"2.00"" WT",EA,17.46
CUT-48:STD,CUT,48,STD,EA,10.89
CUT-48:XS,CUT,48,XS,EA,14.51
"CUT-5:1.00"" WT",CUT,5,"1.00"" WT",EA,1.3
"CUT-5:1.25"" WT",CUT,5,"1.25"" WT",EA,1.65
"CUT-5:1.50"" WT",CUT,5,"1.50"" WT",EA,2
"CUT-5:1.75"" WT",CUT,5,"1.75"" WT",EA,2.24
"CUT-5:2.00"" WT",CUT,5,"2.00"" WT",EA,2.54
CUT-5:S10,CUT,5,S10,EA,0.18
CUT-5:S120,CUT,5,S120,EA,0.44
CUT-5:S160,CUT,5,S160,EA,0.49
CUT-5:S30,CUT,5,S30,EA,0.24
CUT-5:S40,CUT,5,S40,EA,0.24
CUT-5:S5,CUT,5,S5,EA,0.18
CUT-5:S80,CUT,5,S80,EA,0.36
CUT-5:STD,CUT,5,STD,EA,0.24
CUT-5:XS,CUT,5,XS,EA,0.36
CUT-5:XXS,CUT,5,XXS,EA,1.25
CUT-52:XS,CUT,52,XS,EA,12
"CUT-54:.375"" WT",CUT,54,".375"" WT",EA,15.53
"CUT-54:.500"" WT",CUT,54,".500"" WT",EA,16.32
"CUT-54:.625"" WT",CUT,54,".625"" WT",EA,16.585
"CUT-54:.750"" WT",CUT,54,".750"" WT",EA,16.85
"CUT-54:1.00"" WT",CUT,54,"1.00"" WT",EA,17.39
"CUT-54:1.25"" WT",CUT,54,"1.25"" WT",EA,17.91
"CUT-54:1.50"" WT",CUT,54,"1.50"" WT",EA,18.44
"CUT-54:1.75""  WT",CUT,54,"1.75""  WT",EA,19.18
"CUT-54:2.00"" WT",CUT,54,"2.00"" WT",EA,19.65
CUT-54:STD,CUT,54,STD,EA,15.53
CUT-54:XS,CUT,54,XS,EA,16.32
"CUT-6:1.00"" WT",CUT,6,"1.00"" WT",EA,1.59
"CUT-6:1.25"" WT",CUT,6,"1.25"" WT",EA,1.89
"CUT-6:1.50"" WT",CUT,6,"1.50"" WT",EA,2.24
"CUT-6:1.75"" WT",CUT,6,"1.75"" WT",EA,2.54
"CUT-6:2.00"" WT",CUT,6,"2.00"" WT",EA,2.77
"CUT-6:2.25"" WT",CUT,6,"2.25"" WT",EA,3.19
CUT-6:DR11,CUT,6,DR11,EA,0.78
CUT-6:S10,CUT,6,S10,EA,0.26
CUT-6:S100,CUT,6,S100,EA,0.45
CUT-6:S120,CUT,6,S120,EA,0.56
CUT-6:S160,CUT,6,S160,EA,0.63
CUT-6:S40,CUT,6,S40,EA,0.33
CUT-6:S5,CUT,6,S5,EA,0.26
CUT-6:S60,CUT,6,S60,EA,0.45
CUT-6:S80,CUT,6,S80,EA,0.45
CUT-6:STD,CUT,6,STD,EA,0.33
CUT-6:XS,CUT,6,XS,EA,0.45
CUT-6:XXS,CUT,6,XXS,EA,0.68
"CUT-60:.375"" WT",CUT,60,".375"" WT",EA,17.25
"CUT-60:.500"" WT",CUT,60,".500"" WT",EA,18.14
"CUT-60:.625"" WT",CUT,60,".625"" WT",EA,18.435
"CUT-60:.750"" WT",CUT,60,".750"" WT",EA,18.73
"CUT-60:1.00"" WT",CUT,60,"1.00"" WT",EA,19.32
"CUT-60:1.25"" WT",CUT,60,"1.25"" WT",EA,19.91
"CUT-60:1.50"" WT",CUT,60,"1.50"" WT",EA,20.5
"CUT-60:1.75""  WT",CUT,60,"1.75""  WT",EA,21.31
"CUT-60:2.00"" WT",CUT,60,"2.00"" WT",EA,21.83
CUT-60:STD,CUT,60,STD,EA,17.5
CUT-60:XS,CUT,60,XS,EA,18.14
CUT-66:STD,CUT,66,STD,EA,19.2
"CUT-72:.750"" WT",CUT,72,".750"" WT",EA,22.308
CUT-72:XS,CUT,72,XS,EA,17.16
"CUT-8:1.00"" WT",CUT,8,"1.00"" WT",EA,1.89
"CUT-8:1.125"" WT",CUT,8,"1.125"" WT",EA,2.065
"CUT-8:1.25"" WT",CUT,8,"1.25"" WT",EA,2.24
"CUT-8:1.50"" WT",CUT,8,"1.50"" WT",EA,2.48
"CUT-8:1.75"" WT",CUT,8,"1.75"" WT",EA,2.89
"CUT-8:2.00"" WT",CUT,8,"2.00"" WT",EA,3.13
"CUT-8:2.25"" WT",CUT,8,"2.25"" WT",EA,3.48
"CUT-8:2.50"" WT",CUT,8,"2.50"" WT",EA,4.07
CUT-8:DR11,CUT,8,DR11,EA,0.875
CUT-8:S10,CUT,8,S10,EA,0.46
CUT-8:S100,CUT,8,S100,EA,0.76
CUT-8:S120,CUT,8,S120,EA,0.86
CUT-8:S140,CUT,8,S140,EA,0.97
CUT-8:S160,CUT,8,S160,EA,1.14
CUT-8:S20,CUT,8,S20,EA,0.46
CUT-8:S30,CUT,8,S30,EA,0.46
CUT-8:S40,CUT,8,S40,EA,0.46
CUT-8:S5,CUT,8,S5,EA,0.46
CUT-8:S60,CUT,8,S60,EA,0.59
CUT-8:S80,CUT,8,S80,EA,0.64
CUT-8:STD,CUT,8,STD,EA,0.46
CUT-8:XS,CUT,8,XS,EA,0.64
CUT-8:XXS,CUT,8,XXS,EA,1.1
"CUT-84:.750"" WT",CUT,84,".750"" WT",EA,26
CUT-84:STD,CUT,84,STD,EA,26
CVLV-0.125:150,CVLV,0.125,150,EA,0.4
CVLV-0.125:1500,CVLV,0.125,1500,EA,0.8
CVLV-0.125:2500,CVLV,0.125,2500,EA,0.8
CVLV-0.125:300,CVLV,0.125,300,EA,0.4
CVLV-0.125:600,CVLV,0.125,600,EA,0.4
CVLV-0.125:900,CVLV,0.125,900,EA,0.4
CVLV-0.375:150,CVLV,0.375,150,EA,0.4
CVLV-0.375:1500,CVLV,0.375,1500,EA,0.8
CVLV-0.375:2500,CVLV,0.375,2500,EA,1
CVLV-0.375:300,CVLV,0.375,300,EA,0.4
CVLV-0.375:600,CVLV,0.375,600,EA,0.6
CVLV-0.375:900,CVLV,0.375,900,EA,0.6
CVLV-0.5:150,CVLV,0.5,150,EA,0.4
CVLV-0.5:1500,CVLV,0.5,1500,EA,1
CVLV-0.5:2500,CVLV,0.5,2500,EA,1
CVLV-0.5:300,CVLV,0.5,300,EA,0.4
CVLV-0.5:600,CVLV,0.5,600,EA,0.6
CVLV-0.5:900,CVLV,0.5,900,EA,0.6
CVLV-0.75:150,CVLV,0.75,150,EA,0.4
CVLV-0.75:1500,CVLV,0.75,1500,EA,1.2
CVLV-0.75:2500,CVLV,0.75,2500,EA,1.2
CVLV-0.75:300,CVLV,0.75,300,EA,0.6
CVLV-0.75:600,CVLV,0.75,600,EA,1
CVLV-0.75:900,CVLV,0.75,900,EA,1
CVLV-1.25:150,CVLV,1.25,150,EA,0.6
CVLV-1.25:1500,CVLV,1.25,1500,EA,1.8
CVLV-1.25:2500,CVLV,1.25,2500,EA,2.4
CVLV-1.25:300,CVLV,1.25,300,EA,0.6
CVLV-1.25:600,CVLV,1.25,600,EA,1.4
CVLV-1.25:900,CVLV,1.25,900,EA,1.4
CVLV-1.5:150,CVLV,1.5,150,EA,0.8
CVLV-1.5:1500,CVLV,1.5,1500,EA,2.4
CVLV-1.5:2500,CVLV,1.5,2500,EA,2.8
CVLV-1.5:300,CVLV,1.5,300,EA,0.8
CVLV-1.5:600,CVLV,1.5,600,EA,2
CVLV-1.5:900,CVLV,1.5,900,EA,2
CVLV-1:150,CVLV,1,150,EA,0.6
CVLV-1:1500,CVLV,1,1500,EA,1.2
CVLV-1:2500,CVLV,1,2500,EA,1.4
CVLV-1:300,CVLV,1,300,EA,0.6
CVLV-1:600,CVLV,1,600,EA,1.2
CVLV-1:900,CVLV,1,900,EA,1.2
CVLV-10:150,CVLV,10,150,EA,7.2
CVLV-10:1500,CVLV,10,1500,EA,13.6
CVLV-10:2500,CVLV,10,2500,EA,14
CVLV-10:300,CVLV,10,300,EA,8.4
CVLV-10:600,CVLV,10,600,EA,10.2
CVLV-10:900,CVLV,10,900,EA,10.2
CVLV-12:150,CVLV,12,150,EA,8.6
CVLV-12:1500,CVLV,12,1500,EA,17
CVLV-12:300,CVLV,12,300,EA,10.2
CVLV-12:600,CVLV,12,600,EA,12.6
CVLV-12:900,CVLV,12,900,EA,12.6
CVLV-14:150,CVLV,14,150,EA,10.2
CVLV-14:1500,CVLV,14,1500,EA,21
CVLV-14:2500,CVLV,14,2500,EA,22.8
CVLV-14:300,CVLV,14,300,EA,12
CVLV-14:600,CVLV,14,600,EA,15
CVLV-14:900,CVLV,14,900,EA,15
CVLV-16:150,CVLV,16,150,EA,11.8
CVLV-16:1500,CVLV,16,1500,EA,25.4
CVLV-16:2500,CVLV,16,2500,EA,26
CVLV-16:300,CVLV,16,300,EA,14.2
CVLV-16:600,CVLV,16,600,EA,17.6
CVLV-16:900,CVLV,16,900,EA,17.6
CVLV-18:150,CVLV,18,150,EA,13.4
CVLV-18:1500,CVLV,18,1500,EA,30.2
CVLV-18:2500,CVLV,18,2500,EA,31.6
CVLV-18:300,CVLV,18,300,EA,16.2
CVLV-18:600,CVLV,18,600,EA,20.8
CVLV-18:900,CVLV,18,900,EA,20.8
CVLV-2.5:150,CVLV,2.5,150,EA,1.6
CVLV-2.5:1500,CVLV,2.5,1500,EA,3.8
CVLV-2.5:2500,CVLV,2.5,2500,EA,4.2
CVLV-2.5:300,CVLV,2.5,300,EA,2.2
CVLV-2.5:600,CVLV,2.5,600,EA,3
CVLV-2.5:900,CVLV,2.5,900,EA,3
CVLV-2:150,CVLV,2,150,EA,1
CVLV-2:1500,CVLV,2,1500,EA,3
CVLV-2:2500,CVLV,2,2500,EA,3.6
CVLV-2:300,CVLV,2,300,EA,1.6
CVLV-2:600,CVLV,2,600,EA,2.6
CVLV-2:900,CVLV,2,900,EA,2.6
CVLV-20:150,CVLV,20,150,EA,15.4
CVLV-20:1500,CVLV,20,1500,EA,35.8
CVLV-20:2500,CVLV,20,2500,EA,36.8
CVLV-20:300,CVLV,20,300,EA,18.4
CVLV-20:600,CVLV,20,600,EA,23.8
CVLV-20:900,CVLV,20,900,EA,23.8
CVLV-20:S10,CVLV,20,S10,EA,15.4
CVLV-24:150,CVLV,24,150,EA,17
CVLV-24:1500,CVLV,24,1500,EA,41.4
CVLV-24:2500,CVLV,24,2500,EA,43
CVLV-24:300,CVLV,24,300,EA,20.6
CVLV-24:600,CVLV,24,600,EA,27.2
CVLV-24:900,CVLV,24,900,EA,27.2
CVLV-26:150,CVLV,26,150,EA,17.8
CVLV-26:1500,CVLV,26,1500,EA,43.4
CVLV-26:2500,CVLV,26,2500,EA,45
CVLV-26:300,CVLV,26,300,EA,21.6
CVLV-26:600,CVLV,26,600,EA,28.4
CVLV-26:900,CVLV,26,900,EA,28.4
CVLV-28:150,CVLV,28,150,EA,18.6
CVLV-28:1500,CVLV,28,1500,EA,45.4
CVLV-28:2500,CVLV,28,2500,EA,47
CVLV-28:300,CVLV,28,300,EA,22.6
CVLV-28:600,CVLV,28,600,EA,29.8
CVLV-28:900,CVLV,28,900,EA,29.8
CVLV-3.5:150,CVLV,3.5,150,EA,2.8
CVLV-3.5:1500,CVLV,3.5,1500,EA,5.4
CVLV-3.5:2500,CVLV,3.5,2500,EA,5.8
CVLV-3.5:300,CVLV,3.5,300,EA,3.4
CVLV-3.5:600,CVLV,3.5,600,EA,4.6
CVLV-3.5:900,CVLV,3.5,900,EA,4.6
CVLV-3:150,CVLV,3,150,EA,2.4
CVLV-3:1500,CVLV,3,1500,EA,4.8
CVLV-3:2500,CVLV,3,2500,EA,5.2
CVLV-3:300,CVLV,3,300,EA,3
CVLV-3:600,CVLV,3,600,EA,4
CVLV-3:900,CVLV,3,900,EA,4
CVLV-30:150,CVLV,30,150,EA,19.4
CVLV-30:1500,CVLV,30,1500,EA,47.2
CVLV-30:2500,CVLV,30,2500,EA,48.8
CVLV-30:300,CVLV,30,300,EA,23.6
CVLV-30:600,CVLV,30,600,EA,31
CVLV-30:900,CVLV,30,900,EA,31
CVLV-32:150,CVLV,32,150,EA,20.2
CVLV-32:1500,CVLV,32,1500,EA,49.2
CVLV-32:2500,CVLV,32,2500,EA,51
CVLV-32:300,CVLV,32,300,EA,24.6
CVLV-32:600,CVLV,32,600,EA,32.2
CVLV-32:900,CVLV,32,900,EA,32.2
CVLV-34:150,CVLV,34,150,EA,21
CVLV-34:1500,CVLV,34,1500,EA,51.2
CVLV-34:2500,CVLV,34,2500,EA,53
CVLV-34:300,CVLV,34,300,EA,25.6
CVLV-34:600,CVLV,34,600,EA,33.6
CVLV-34:900,CVLV,34,900,EA,33.6
CVLV-36:150,CVLV,36,150,EA,21.8
CVLV-36:1500,CVLV,36,1500,EA,53
CVLV-36:2500,CVLV,36,2500,EA,54.8
CVLV-36:300,CVLV,36,300,EA,26.4
CVLV-36:600,CVLV,36,600,EA,34.8
CVLV-36:900,CVLV,36,900,EA,34.8
CVLV-38:150,CVLV,38,150,EA,22.6
CVLV-38:1500,CVLV,38,1500,EA,54.8
CVLV-38:2500,CVLV,38,2500,EA,56.8
CVLV-38:300,CVLV,38,300,EA,27.4
CVLV-38:600,CVLV,38,600,EA,36
CVLV-38:900,CVLV,38,900,EA,36
CVLV-4:150,CVLV,4,150,EA,3.4
CVLV-4:1500,CVLV,4,1500,EA,6.2
CVLV-4:2500,CVLV,4,2500,EA,6.8
CVLV-4:300,CVLV,4,300,EA,4
CVLV-4:600,CVLV,4,600,EA,5.2
CVLV-4:900,CVLV,4,900,EA,5.2
CVLV-40:150,CVLV,40,150,EA,23.2
CVLV-40:1500,CVLV,40,1500,EA,56.4
CVLV-40:2500,CVLV,40,2500,EA,58.4
CVLV-40:300,CVLV,40,300,EA,28.2
CVLV-40:600,CVLV,40,600,EA,37
CVLV-40:900,CVLV,40,900,EA,37
CVLV-42:150,CVLV,42,150,EA,23.8
CVLV-42:1500,CVLV,42,1500,EA,58
CVLV-42:2500,CVLV,42,2500,EA,60
CVLV-42:300,CVLV,42,300,EA,29
CVLV-42:600,CVLV,42,600,EA,38.2
CVLV-42:900,CVLV,42,900,EA,38.2
CVLV-44:150,CVLV,44,150,EA,24.6
CVLV-44:1500,CVLV,44,1500,EA,59.8
CVLV-44:2500,CVLV,44,2500,EA,61.8
CVLV-44:300,CVLV,44,300,EA,29.8
CVLV-44:600,CVLV,44,600,EA,39.4
CVLV-44:900,CVLV,44,900,EA,39.4
CVLV-46:150,CVLV,46,150,EA,25.4
CVLV-46:1500,CVLV,46,1500,EA,61.6
CVLV-46:2500,CVLV,46,2500,EA,63.8
CVLV-46:300,CVLV,46,300,EA,30.6
CVLV-46:600,CVLV,46,600,EA,40.6
CVLV-46:900,CVLV,46,900,EA,40.6
CVLV-48:150,CVLV,48,150,EA,26
CVLV-48:1500,CVLV,48,1500,EA,63
CVLV-48:2500,CVLV,48,2500,EA,65.2
CVLV-48:300,CVLV,48,300,EA,31.4
CVLV-48:600,CVLV,48,600,EA,41.6
CVLV-48:900,CVLV,48,900,EA,41.6
CVLV-5:150,CVLV,5,150,EA,4
CVLV-5:1500,CVLV,5,1500,EA,7.2
CVLV-5:2500,CVLV,5,2500,EA,8
CVLV-5:300,CVLV,5,300,EA,4.8
CVLV-5:600,CVLV,5,600,EA,6
CVLV-5:900,CVLV,5,900,EA,6
CVLV-6:150,CVLV,6,150,EA,4.4
CVLV-6:1500,CVLV,6,1500,EA,8.2
CVLV-6:2500,CVLV,6,2500,EA,8.2
CVLV-6:300,CVLV,6,300,EA,5.4
CVLV-6:600,CVLV,6,600,EA,6.6
CVLV-6:900,CVLV,6,900,EA,6.6
CVLV-66:150,CVLV,66,150,EA,36.3
CVLV-8:150,CVLV,8,150,EA,5.6
CVLV-8:1500,CVLV,8,1500,EA,10.6
CVLV-8:2500,CVLV,8,2500,EA,11.8
CVLV-8:300,CVLV,8,300,EA,6.8
CVLV-8:600,CVLV,8,600,EA,8.4
CVLV-8:900,CVLV,8,900,EA,8.4
CVLV-84:150,CVLV,84,150,EA,46.2
EW-0.75,EW,0.75,,EA,6
EW-1.25,EW,1.25,,EA,6
EW-1.5,EW,1.5,,EA,6
EWSH-0.75,EWSH,0.75,,EA,8
EWSH-1.25,EWSH,1.25,,EA,8
EWSH-1.5,EWSH,1.5,,EA,8
EWST-0.75:1,EWST,0.75,1,EA,32
EWST-1.25:1,EWST,1.25,1,EA,32
EWST-1.5:1,EWST,1.5,1,EA,32
FFW-0.125:S10,FFW,0.125,S10,EA,0.7
FFW-0.125:S100,FFW,0.125,S100,EA,1
FFW-0.125:S120,FFW,0.125,S120,EA,1
FFW-0.125:S140,FFW,0.125,S140,EA,1
FFW-0.125:S160,FFW,0.125,S160,EA,1
FFW-0.125:S20,FFW,0.125,S20,EA,0.7
FFW-0.125:S30,FFW,0.125,S30,EA,0.7
FFW-0.125:S40,FFW,0.125,S40,EA,0.7
FFW-0.125:S5,FFW,0.125,S5,EA,0.7
FFW-0.125:S60,FFW,0.125,S60,EA,0.8
FFW-0.125:S80,FFW,0.125,S80,EA,0.8
FFW-0.125:STD,FFW,0.125,STD,EA,6
FFW-0.125:XS,FFW,0.125,XS,EA,0.8
FFW-0.125:XXS,FFW,0.125,XXS,EA,1
FFW-0.25:S40,FFW,0.25,S40,EA,0.7
FFW-0.25:XS,FFW,0.25,XS,EA,1
FFW-0.375:S10,FFW,0.375,S10,EA,0.7
FFW-0.375:S100,FFW,0.375,S100,EA,1
FFW-0.375:S120,FFW,0.375,S120,EA,1
FFW-0.375:S140,FFW,0.375,S140,EA,1
FFW-0.375:S160,FFW,0.375,S160,EA,1
FFW-0.375:S20,FFW,0.375,S20,EA,0.7
FFW-0.375:S30,FFW,0.375,S30,EA,0.7
FFW-0.375:S40,FFW,0.375,S40,EA,0.7
FFW-0.375:S5,FFW,0.375,S5,EA,0.7
FFW-0.375:S60,FFW,0.375,S60,EA,0.8
FFW-0.375:S80,FFW,0.375,S80,EA,0.8
FFW-0.375:STD,FFW,0.375,STD,EA,6
FFW-0.375:XS,FFW,0.375,XS,EA,0.8
FFW-0.375:XXS,FFW,0.375,XXS,EA,1
FFW-0.5:S10,FFW,0.5,S10,EA,0.975
FFW-0.5:S100,FFW,0.5,S100,EA,1
FFW-0.5:S120,FFW,0.5,S120,EA,1.2
FFW-0.5:S140,FFW,0.5,S140,EA,1.2
FFW-0.5:S160,FFW,0.5,S160,EA,1.2
FFW-0.5:S20,FFW,0.5,S20,EA,1
FFW-0.5:S30,FFW,0.5,S30,EA,1.025
FFW-0.5:S40,FFW,0.5,S40,EA,1.05
FFW-0.5:S5,FFW,0.5,S5,EA,0.95
FFW-0.5:S60,FFW,0.5,S60,EA,0.8
FFW-0.5:S80,FFW,0.5,S80,EA,1.1
FFW-0.5:STD,FFW,0.5,STD,EA,1.05
FFW-0.5:XS,FFW,0.5,XS,EA,1.1
FFW-0.5:XXS,FFW,0.5,XXS,EA,1.5
FFW-0.75:3000,FFW,0.75,3000,EA,1
FFW-0.75:S10,FFW,0.75,S10,EA,1.025
FFW-0.75:S100,FFW,0.75,S100,EA,1.22
FFW-0.75:S120,FFW,0.75,S120,EA,1.25
FFW-0.75:S140,FFW,0.75,S140,EA,1.28
FFW-0.75:S160,FFW,0.75,S160,EA,1.3
FFW-0.75:S20,FFW,0.75,S20,EA,1.05
FFW-0.75:S30,FFW,0.75,S30,EA,1.075
FFW-0.75:S40,FFW,0.75,S40,EA,1.1
FFW-0.75:S5,FFW,0.75,S5,EA,1
FFW-0.75:S60,FFW,0.75,S60,EA,0.8
FFW-0.75:S80,FFW,0.75,S80,EA,1.2
FFW-0.75:STD,FFW,0.75,STD,EA,1.1
