Piece Mark,Pipe Length (Quantity),WLD % All (scaled),% Entry (computed),Shipped
LP1Y-APL(100)-019081-04-1,9.56,0.0,0.0,N
LP1Y-APL(100)-019081-04-2,13.28,0.0,0.0,N
LP1Y-APL(100)-019081-05-1,3.37,0.0,0.0,N
LP1Y-APL(100)-019081-06-1,5.98,0.0,0.0,N
LP1Y-APL(100)-019081-06-2,3.8,0.0,0.0,N
LP1Y-APL(100)-019081-06-3,0,0.0,0.0,N
LP1Y-APL(100)-019082-04-1,11.67,0.0,0.0,N
LP1Y-APL(100)-019082-04-2,12.78,0.0,0.0,N
LP1Y-APL(100)-019082-05-1,4.66,0.0,0.0,N
LP1Y-APL(100)-019082-06-1,5.98,0.0,0.0,N
LP1Y-APL(100)-019082-06-2,1.63,0.0,0.0,N
LP1Y-APL(100)-019082-06-3,1.5,0.0,0.0,N
LP1Y-APL(100)-019083-03-1,9.68,0.0,0.0,N
LP1Y-APL(100)-019083-03-2,11.14,0.0,0.0,N
LP1Y-APL(100)-019083-03-3,4.33,0.0,0.0,N
LP1Y-APL(100)-019083-04-1,5.3,0.0,0.0,N
LP1Y-APL(100)-019083-04-2,3.66,0.0,0.0,N
LP1Y-APL(100)-019084-02-1,25.58,0.0,0.0,N
LP1Y-APL(100)-019084-02-2,15.83,0.0,0.0,N
LP1Y-APL(100)-019085-02-1,23.38,0.0,0.0,N
LP1Y-APL(100)-019085-02-2,14.91,0.0,0.0,N
LP1Y-APL(100)-019089-02-1,0,0.0,0.0,N
LP1Y-APL(100)-019089-02-2,14.11,100.0,100.0,Y
LP1Y-APL(100)-019089-02-3,12.11,100.0,100.0,Y
LP1Y-APL(100)-019089-02-4,8.88,100.0,100.0,Y
LP1Y-APL(100)-019089-05-1,0,0.0,0.0,N
LP1Y-APL(100)-019089-05-2,1.41,100.0,100.0,Y
LP1Y-APL(100)-019089-05-3,0,100.0,100.0,Y
LP1Y-APL(100)-019089-06-1,7.43,88.0,70.4,N
LP1Y-APL(100)-019089-07-1,0,0.0,0.0,N
LP1Y-APL(100)-034002-02-1,0,0.0,0.0,N
LP1Y-APL(100)-034002-02-2,0,0.0,0.0,N
LP1Y-APL(100)-034002-02-3,0,0.0,0.0,N
LP1Y-APL(100)-034002-02-4,0,0.0,0.0,N
LP1Y-APL(100)-034002-04-1,0,0.0,0.0,N
LP1Y-APL(100)-034002-04-2,0,0.0,0.0,N
LP1Y-APL(100)-034002-04-3,0,0.0,0.0,N
LP1Y-APL(100)-034006-02-1,0,0.0,0.0,N
LP1Y-APL(100)-034006-02-2,0,0.0,0.0,N
LP1Y-APL(100)-034006-02-3,0,0.0,0.0,N
LP1Y-APL(100)-034006-03-1,0,0.0,0.0,N
LP1Y-APL(100)-034006-03-2,0,0.0,0.0,N
LP1Y-APL(100)-034006-05-1,0,0.0,0.0,N
LP1Y-APL(100)-034006-05-2,0,0.0,0.0,N
LP1Y-APL(100)-034014-01-1,0,0.0,0.0,N
LP1Y-APL(100)-034014-02-1,0,0.0,0.0,N
LP1Y-APL(100)-034014-02-2,0,0.0,0.0,N
LP1Y-APL(100)-034014-02-3,0,0.0,0.0,N
LP1Y-APL(100)-034014-04-1,0,0.0,0.0,N
LP1Y-APL(100)-034014-04-2,0,0.0,0.0,N
LP1Y-APL(100)-034014-04-3,0,0.0,0.0,N
LP1Y-APL(100)-034060-02-1,16.11,100.0,80.0,N
LP1Y-APL(100)-034060-02-2,10.16,100.0,80.0,N
LP1Y-APL(100)-034060-02-3,4.31,0.0,0.0,N
LP1Y-APL(100)-034074-02-1,0,0.0,0.0,N
LP1Y-APL(100)-034074-02-2,0,0.0,0.0,N
LP1Y-APL(100)-034074-02-3,0,0.0,0.0,N
LP1Y-APL(100)-034161-02-1,0,0.0,0.0,N
LP1Y-APL(100)-034161-02-2,0,0.0,0.0,N
LP1Y-APL(100)-034161-03-1,0,0.0,0.0,N
LP1Y-APL(100)-034161-04-1,0,0.0,0.0,N
LP1Y-APL(100)-034161-04-2,0,0.0,0.0,N
LP1Y-APL(100)-034161-04-3,0,0.0,0.0,N
LP1Y-APL(100)-034162-02-1,16.13,100.0,80.0,N
LP1Y-APL(100)-034162-02-2,3.59,100.0,80.0,N
LP1Y-APL(100)-034162-03-1,3.67,0.0,0.0,N
LP1Y-APL(100)-034162-04-1,4.23,0.0,0.0,N
LP1Y-APL(100)-034162-04-2,1.78,0.0,0.0,N
LP1Y-APL(100)-034162-04-3,2.44,0.0,0.0,N
LP1Y-APL(100)-034162-04-4,0,100.0,80.0,N
LP1Y-APL(100)-198001-02-1,12.11,100.0,100.0,Y
LP1Y-APL(100)-198001-02-2,8.62,100.0,100.0,Y
LP1Y-APL(100)-198001-02-3,16.94,100.0,100.0,Y
LP1Y-APL(100)-198001-03-1,10.57,100.0,80.0,N
LP1Y-APL(100)-198001-04-1,1.78,100.0,100.0,Y
LP1Y-APL(100)-198001-04-2,3.73,100.0,100.0,Y
LP1Y-APL(100)-198001-04-3,1.15,100.0,100.0,Y
LP1Y-APL(100)-198001-04-4,1.26,100.0,100.0,Y
LP1Y-APL(100)-198008-02-1,14.93,100.0,100.0,Y
LP1Y-APL(100)-198008-02-2,8.58,100.0,100.0,Y
LP1Y-APL(100)-198008-03-1,0,0.0,0.0,N
LP1Y-APL(100)-198008-03-2,1.42,100.0,100.0,Y
LP1Y-APL(100)-198008-03-3,0,100.0,100.0,Y
LP1Y-APL(100)-198008-04-1,9.3,0.0,0.0,N
LP1Y-APL(100)-198008-05-1,0,0.0,0.0,N
LP1Y-APL(100)-198013-02-1,16.48,100.0,80.0,N
LP1Y-APL(100)-198013-02-2,10.18,67.0,53.6,N
LP1Y-APL(100)-198013-03-1,0,0.0,0.0,N
LP1Y-APL(100)-198013-04-1,2.51,100.0,100.0,Y
LP1Y-APL(100)-198013-04-2,3.11,0.0,0.0,N
LP1Y-APL(100)-198042-01-1,8.99,100.0,100.0,Y
LP1Y-APL(100)-198042-01-2,19.85,100.0,100.0,Y
LP1Y-APL(100)-198042-01-3,8.57,40.0,32.0,N
LP1Y-APL(100)-198042-03-1,0,0.0,0.0,N
LP1Y-APL(100)-198042-03-2,0,100.0,100.0,Y
LP1Y-APL(100)-198042-03-3,0,100.0,100.0,Y
LP1Y-APL(100)-198042-04-1,9.34,100.0,100.0,Y
LP1Y-APL(100)-198042-05-1,0,0.0,0.0,N
LP1Y-APL(100)-198044-01-1,0,0.0,0.0,N
LP1Y-APL(100)-198044-01-2,14.01,100.0,100.0,Y
LP1Y-APL(100)-198044-01-3,8.76,100.0,100.0,Y
LP1Y-APL(100)-198044-02-1,0,0.0,0.0,N
LP1Y-APL(100)-198044-02-2,1.36,0.0,0.0,N
LP1Y-APL(100)-198044-02-3,0,100.0,100.0,Y
LP1Y-APL(100)-198044-03-1,7.02,100.0,100.0,Y
LP1Y-APL(100)-198044-04-1,0,0.0,0.0,N
LP1Y-APL(100)-198049-01-1,11.83,0.0,0.0,N
LP1Y-APL(100)-198049-01-2,10.7,100.0,100.0,Y
LP1Y-APL(100)-198049-01-3,8.52,0.0,0.0,N
LP1Y-APL(100)-198049-02-1,1.89,0.0,0.0,N
LP1Y-APL(100)-198049-02-2,0.78,0.0,0.0,N
LP1Y-APL(100)-198049-02-3,2.65,0.0,0.0,N
LP1Y-APL(100)-198049-03-1,3.15,0.0,0.0,N
LP1Y-APL(100)-198058-01-1,5.56,0.0,0.0,N
LP1Y-APL(100)-198058-02-1,5.61,100.0,80.0,N
LP1Y-APL(100)-198058-02-2,11.25,100.0,80.0,N
LP1Y-APL(100)-198058-02-3,5.76,75.0,60.0,N
LP1Y-APL(100)-198058-04-1,5.59,75.0,60.0,N
LP1Y-APL(100)-198058-04-2,1.29,100.0,80.0,N
LP1Y-APL(100)-198058-04-3,0.83,100.0,80.0,N
LP1Y-APL(100)-198058-04-4,1.2,0.0,0.0,N
LP1Y-APL(100)-198064-01-1,8.9,100.0,80.0,N
LP1Y-APL(100)-198064-01-2,7.78,0.0,0.0,N
LP1Y-APL(100)-198064-01-3,5.99,0.0,0.0,N
LP1Y-APL(100)-198064-03-1,6.67,50.0,40.0,N
LP1Y-APL(100)-198064-03-2,2.38,100.0,80.0,N
LP1Y-APL(100)-198064-03-3,1.15,100.0,80.0,N
LP1Y-APL(100)-198065-01-1,13.56,100.0,80.0,N
LP1Y-APL(100)-198085-02-1,9.05,0.0,0.0,N
LP1Y-APL(100)-198086-01-1,4.54,100.0,80.0,N
LP1Y-APL(100)-198087-01-1,7.78,0.0,0.0,N
LP1Y-APL(100)-198088-02-1,12.54,100.0,80.0,N
LP1Y-APL(100)-198089-02-1,5.54,0.0,0.0,N
LP1Y-APL(100)-198090-02-1,8.94,0.0,0.0,N
LP1Y-APL(100)-198090-02-2,5.08,0.0,0.0,N
LP1Y-APL(100)-198091-02-1,7.58,0.0,0.0,N
LP1Y-APL(100)-198092-03-1,12.48,0.0,0.0,N
LP1Y-APL(100)-198092-03-2,7.29,0.0,0.0,N
LP1Y-APL(100)-198092-03-3,21.41,0.0,0.0,N
LP1Y-APL(100)-198092-04-1,6.48,0.0,0.0,N
LP1Y-APL(100)-198092-04-2,5.79,0.0,0.0,N
LP1Y-APL(100)-198092-05-1,5.6,0.0,0.0,N
LP1Y-APL(100)-198092-05-2,1.35,0.0,0.0,N
LP1Y-APL(100)-198092-05-3,2.27,0.0,0.0,N
LP1Y-APL(100)-198093-02-1,7.7,0.0,0.0,N
LP1Y-APL(100)-198101-01-1,18.13,100.0,100.0,Y
LP1Y-APL(100)-198102-01-1,15.67,100.0,100.0,Y
LP1Y-APL(100)-198103-02-1,12.36,100.0,100.0,Y
LP1Y-APL(100)-198104-02-1,8.36,100.0,100.0,Y
LP1Y-APL(100)-198105-02-1,11.96,100.0,100.0,Y
LP1Y-APL(100)-198106-02-1,11.96,100.0,100.0,Y
LP1Y-APL(100)-198107-02-1,11.96,100.0,100.0,Y
LP1Y-APL(100)-198108-02-1,12.3,100.0,100.0,Y
LP1Y-APL(100)-198109-02-1,6.55,100.0,100.0,Y
LP1Y-APL(100)-198112-01-1,8.26,50.0,40.0,N
LP1Y-APL(100)-198112-01-2,5.8,100.0,100.0,Y
LP1Y-APL(100)-198113-01-1,16.53,100.0,100.0,Y
LP1Y-APL(100)-199001-01-1,0,0.0,0.0,N
LP1Y-APL(100)-199001-01-2,0,0.0,0.0,N
LP1Y-APL(100)-199001-02-1,0,0.0,0.0,N
LP1Y-APL(100)-199001-03-1,0,0.0,0.0,N
LP1Y-APL(100)-199001-03-2,0,0.0,0.0,N
LP1Y-APL(100)-199001-04-1,0,0.0,0.0,N
LP1Y-APL(100)-199001-04-2,0,0.0,0.0,N
LP1Y-APL(100)-199001-04-3,0,0.0,0.0,N
LP1Y-APL(100)-199001-04-4,0,0.0,0.0,N
LP1Y-APL(100)-199010-02-1,0,0.0,0.0,N
LP1Y-APL(100)-357004-02-1,0,0.0,0.0,N
LP1Y-APL(100)-357005-01-1,0,0.0,0.0,N
LP1Y-APL(100)-357006-02-1,0,0.0,0.0,N
LP1Y-AW-165202-01-1,6.26,0.0,0.0,N
LP1Y-AW-165212-01-1,6.01,0.0,0.0,N
LP1Y-AW-165302-01-1,0,0.0,0.0,N
LP1Y-AW-165312-01-1,0,0.0,0.0,N
LP1Y-AW-165322-01-1,0,0.0,0.0,N
LP1Y-AW-165332-01-1,0,0.0,0.0,N
LP1Y-AW-199014-01-1,0,0.0,0.0,N
LP1Y-AW-199014-01-2,0,0.0,0.0,N
LP1Y-AW-199014-01-3,0,0.0,0.0,N
LP1Y-AW-199014-01-4,0,0.0,0.0,N
LP1Y-AWNP-015001-01-1,21.21,80.0,64.0,N
LP1Y-AWNP-015001-09-1,8.64,0.0,0.0,N
LP1Y-AWNP-015001-09-2,4.76,100.0,100.0,Y
LP1Y-AWNP-015001-09-3,11.09,100.0,100.0,Y
LP1Y-AWNP-015001-11-1,20.7,100.0,100.0,Y
LP1Y-AWNP-015001-11-2,8.85,0.0,0.0,N
LP1Y-AWNP-015001-12-1,2.52,100.0,100.0,Y
LP1Y-AWNP-015001-12-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-015001-12-2,3.45,100.0,100.0,Y
LP1Y-AWNP-015001-12-3,3.05,100.0,100.0,Y
LP1Y-AWNP-015001-13-1,3.55,100.0,80.0,N
LP1Y-AWNP-015001-13-2,1.71,100.0,100.0,Y
LP1Y-AWNP-015001-13-3,14.14,100.0,100.0,Y
LP1Y-AWNP-015001-13-4,14.39,100.0,100.0,Y
LP1Y-AWNP-015003-12-1,6.26,0.0,0.0,N
LP1Y-AWNP-015009-03-1,0,0.0,0.0,N
LP1Y-AWNP-015009-03-2,0,0.0,0.0,N
LP1Y-AWNP-015009-03-3,0,0.0,0.0,N
LP1Y-AWNP-015009-03-4,0,0.0,0.0,N
LP1Y-AWNP-015009-03-5,0,0.0,0.0,N
LP1Y-AWNP-037002-03-1,2.76,100.0,100.0,Y
LP1Y-AWNP-037002-03-2,18.51,100.0,100.0,Y
LP1Y-AWNP-037006-04-1,5.74,0.0,0.0,N
LP1Y-AWNP-101105-01-1,1.0,100.0,100.0,Y
LP1Y-AWNP-101105-01-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-101105-01-2,6.32,100.0,80.0,N
LP1Y-AWNP-101105-01-3,10.04,100.0,100.0,Y
LP1Y-AWNP-101105-01-4,4.28,100.0,100.0,Y
LP1Y-AWNP-101105-02-1,3.51,100.0,100.0,Y
LP1Y-AWNP-101105-02-2,6.24,0.0,0.0,N
LP1Y-AWNP-101105-02-3,0,100.0,100.0,Y
LP1Y-AWNP-101106-01-1,4.64,80.0,64.0,N
LP1Y-AWNP-101106-01-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-101106-01-2,2.28,100.0,100.0,Y
LP1Y-AWNP-101106-01-3,3.36,100.0,100.0,Y
LP1Y-AWNP-101106-01-4,2.78,17.0,13.6,N
LP1Y-AWNP-101106-01-5,6.63,100.0,100.0,Y
LP1Y-AWNP-101106-02-1,0,100.0,100.0,Y
LP1Y-AWNP-101106-02-2,2.47,100.0,100.0,Y
LP1Y-AWNP-101106-02-3,18.24,100.0,100.0,Y
LP1Y-AWNP-101106-03-1,3.78,0.0,0.0,N
LP1Y-AWNP-101106-03-2,1.75,100.0,100.0,Y
LP1Y-AWNP-101106-03-3,2.89,100.0,100.0,Y
LP1Y-AWNP-101107-01-1,3.5,100.0,100.0,Y
LP1Y-AWNP-101107-01-2,5.4,0.0,0.0,N
LP1Y-AWNP-101107-01-3,3.06,100.0,100.0,Y
LP1Y-AWNP-101107-01-4,0,100.0,100.0,Y
LP1Y-AWNP-101108-01-1,6.27,0.0,0.0,N
LP1Y-AWNP-101108-01-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-101108-01-2,3.47,100.0,100.0,Y
LP1Y-AWNP-101108-01-3,2.79,0.0,0.0,N
LP1Y-AWNP-101108-01-4,7.05,100.0,100.0,Y
LP1Y-AWNP-101110-01-1,4.45,100.0,80.0,N
LP1Y-AWNP-101110-01-2,4.19,100.0,100.0,Y
LP1Y-AWNP-101110-03-1,13.81,100.0,100.0,Y
LP1Y-AWNP-101110-03-2,4.75,0.0,0.0,N
LP1Y-AWNP-101110-04-1,4.57,0.0,0.0,N
LP1Y-AWNP-101110-04-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-101110-04-2,2.27,100.0,100.0,Y
LP1Y-AWNP-101114-01-1,26.21,100.0,100.0,Y
LP1Y-AWNP-101114-01-2,0,100.0,100.0,Y
LP1Y-AWNP-101302-03-1,20.7,100.0,100.0,Y
LP1Y-AWNP-101302-03-2,8.01,0.0,0.0,N
LP1Y-AWNP-101302-03-3,0,100.0,80.0,N
LP1Y-AWNP-101302-04-1,2.52,100.0,100.0,Y
LP1Y-AWNP-101302-04-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-101302-04-2,3.45,100.0,100.0,Y
LP1Y-AWNP-101302-04-3,3.57,100.0,100.0,Y
LP1Y-AWNP-101305-01-1,1.0,100.0,100.0,Y
LP1Y-AWNP-101305-01-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-101305-01-2,4.41,100.0,100.0,Y
LP1Y-AWNP-101305-01-3,2.44,100.0,100.0,Y
LP1Y-AWNP-101305-01-4,11.31,100.0,100.0,Y
LP1Y-AWNP-101305-01-5,2.59,100.0,100.0,Y
LP1Y-AWNP-101305-02-1,3.5,100.0,100.0,Y
LP1Y-AWNP-101305-02-2,6.02,0.0,0.0,N
LP1Y-AWNP-101305-02-3,0,100.0,100.0,Y
LP1Y-AWNP-101307-01-1,3.54,100.0,100.0,Y
LP1Y-AWNP-101307-01-2,6.22,13.0,10.4,N
LP1Y-AWNP-101307-01-3,3.47,100.0,100.0,Y
LP1Y-AWNP-101307-01-4,0,100.0,100.0,Y
LP1Y-AWNP-101308-01-1,3.78,20.0,16.0,N
LP1Y-AWNP-101308-01-2,3.56,100.0,100.0,Y
LP1Y-AWNP-101308-01-3,2.45,67.0,53.6,N
LP1Y-AWNP-101308-01-4,7.13,100.0,100.0,Y
LP1Y-AWNP-101308-01-5,2.17,100.0,100.0,Y
LP1Y-AWNP-101308-01-6,0,100.0,100.0,Y
LP1Y-AWNP-101309-01-1,4.38,100.0,100.0,Y
LP1Y-AWNP-101309-01-2,3.15,100.0,100.0,Y
LP1Y-AWNP-101309-01-3,0,100.0,100.0,Y
LP1Y-AWNP-101309-04-1,7.24,0.0,0.0,N
LP1Y-AWNP-101309-04-2,2.24,100.0,100.0,Y
LP1Y-AWNP-101309-04-3,2.29,100.0,100.0,Y
LP1Y-AWNP-101309-04-4,2.72,100.0,100.0,Y
LP1Y-AWNP-101309-04-5,22.39,50.0,40.0,N
LP1Y-AWNP-101309-05-1,4.38,0.0,0.0,N
LP1Y-AWNP-101309-05-2,3.56,100.0,100.0,Y
LP1Y-AWNP-101309-05-3,3.28,0.0,0.0,N
LP1Y-AWNP-101309-05-4,6.34,100.0,100.0,Y
LP1Y-AWNP-101309-05-5,2.17,100.0,100.0,Y
LP1Y-AWNP-101309-05-6,0,100.0,100.0,Y
LP1Y-AWNP-101309-09-1,6.9,100.0,100.0,Y
LP1Y-AWNP-101309-09-2,6.55,0.0,0.0,N
LP1Y-AWNP-101309-11-1,1.54,0.0,0.0,N
LP1Y-AWNP-101310-01-1,8.58,100.0,80.0,N
LP1Y-AWNP-101310-01-2,14.71,25.0,20.0,N
LP1Y-AWNP-101310-01-3,15.5,100.0,100.0,Y
LP1Y-AWNP-101310-01-4,5.31,100.0,100.0,Y
LP1Y-AWNP-101310-02-1,4.56,67.0,53.6,N
LP1Y-AWNP-101310-02-1-L1,0,100.0,100.0,Y
LP1Y-AWNP-101310-02-2,5.98,0.0,0.0,N
LP1Y-AWNP-101314-01-1,26.21,100.0,100.0,Y
LP1Y-AWNP-101314-01-2,0,100.0,100.0,Y
LP1Y-AWNP-102092-03-1,0,0.0,0.0,N
LP1Y-AWNP-102092-03-2,0,100.0,100.0,Y
LP1Y-AWNP-102092-03-3,1.75,100.0,100.0,Y
LP1Y-AWNP-107093-04-1,14.26,0.0,0.0,N
LP1Y-AWNP-107093-04-2,1.4,0.0,0.0,N
LP1Y-AWNP-108094-01-1,11.61,0.0,0.0,N
LP1Y-AWNP-110094-04-1,4.82,0.0,0.0,N
LP1Y-AWNP-110094-04-2,11.62,0.0,0.0,N
LP1Y-AWNP-111092-02-1,8.58,0.0,0.0,N
LP1Y-AWNP-111092-02-2,5.13,0.0,0.0,N
LP1Y-AWNP-111092-02-3,1.42,0.0,0.0,N
LP1Y-AWNP-112092-03-1,16.93,0.0,0.0,N
LP1Y-AWNP-112092-03-2,3.05,0.0,0.0,N
LP1Y-AWNP-112092-03-3,1.88,0.0,0.0,N
LP1Y-AWNP-112202-01-1,0,0.0,0.0,N
LP1Y-AWNP-112202-01-2,15.24,0.0,0.0,N
LP1Y-AWNP-112202-02-1,0,0.0,0.0,N
LP1Y-AWNP-112202-02-2,3.09,0.0,0.0,N
LP1Y-AWNP-112202-02-3,2.25,0.0,0.0,N
LP1Y-AWNP-112202-02-4,5.14,0.0,0.0,N
LP1Y-AWNP-112204-01-1,11.44,0.0,0.0,N
LP1Y-AWNP-112204-01-2,25.61,0.0,0.0,N
LP1Y-AWNP-112204-01-3,0,0.0,0.0,N
LP1Y-AWNP-112204-02-1,11.23,0.0,0.0,N
LP1Y-AWNP-112204-02-2,11.57,0.0,0.0,N
LP1Y-AWNP-112204-05-1,4.04,0.0,0.0,N
LP1Y-AWNP-112204-05-2,2.72,0.0,0.0,N
LP1Y-AWNP-112204-05-3,10.46,0.0,0.0,N
LP1Y-AWNP-112204-05-4,10.69,0.0,0.0,N
LP1Y-AWNP-112204-07-1,7.33,0.0,0.0,N
LP1Y-AWNP-112204-07-2,18.96,0.0,0.0,N
LP1Y-AWNP-112204-08-1,0,0.0,0.0,N
LP1Y-AWNP-112204-08-2,4.49,0.0,0.0,N
LP1Y-AWNP-112204-08-3,10.26,0.0,0.0,N
LP1Y-AWNP-112204-08-4,1.29,0.0,0.0,N
LP1Y-AWNP-112204-08-5,1.33,0.0,0.0,N
LP1Y-AWNP-112205-01-1,11.38,0.0,0.0,N
LP1Y-AWNP-112205-01-2,7.35,0.0,0.0,N
LP1Y-AWNP-112205-02-1,0,0.0,0.0,N
LP1Y-AWNP-112205-02-2,0,0.0,0.0,N
LP1Y-AWNP-112205-02-3,0,0.0,0.0,N
LP1Y-AWNP-112205-02-4,0,0.0,0.0,N
LP1Y-AWNP-112207-01-1,4.13,0.0,0.0,N
LP1Y-AWNP-112207-01-2,7.97,0.0,0.0,N
LP1Y-AWNP-112207-01-3,21.98,0.0,0.0,N
LP1Y-AWNP-112207-03-1,24.29,0.0,0.0,N
LP1Y-AWNP-112217-01-1,4.05,0.0,0.0,N
LP1Y-AWNP-112217-01-2,6.6,0.0,0.0,N
LP1Y-AWNP-112217-01-3,7.09,0.0,0.0,N
LP1Y-AWNP-112217-03-1,9.46,0.0,0.0,N
LP1Y-AWNP-112402-01-1,0,0.0,0.0,N
LP1Y-AWNP-112402-01-2,4.82,0.0,0.0,N
LP1Y-AWNP-112402-01-3,10.92,0.0,0.0,N
LP1Y-AWNP-112402-02-1,0,0.0,0.0,N
LP1Y-AWNP-112402-02-2,3.09,0.0,0.0,N
LP1Y-AWNP-112402-02-3,2.25,0.0,0.0,N
LP1Y-AWNP-112402-02-4,5.14,0.0,0.0,N
LP1Y-AWNP-112404-01-1,11.93,0.0,0.0,N
LP1Y-AWNP-112404-01-2,13.02,0.0,0.0,N
LP1Y-AWNP-112404-03-1,3.55,0.0,0.0,N
LP1Y-AWNP-112404-03-2,9.26,0.0,0.0,N
LP1Y-AWNP-112404-04-1,0,0.0,0.0,N
LP1Y-AWNP-112404-04-2,4.49,0.0,0.0,N
LP1Y-AWNP-112404-04-3,10.01,0.0,0.0,N
LP1Y-AWNP-112404-04-4,1.29,0.0,0.0,N
LP1Y-AWNP-112404-04-5,1.33,0.0,0.0,N
LP1Y-AWNP-112405-01-1,10.71,0.0,0.0,N
LP1Y-AWNP-112405-01-2,7.35,0.0,0.0,N
LP1Y-AWNP-112405-02-1,0,0.0,0.0,N
LP1Y-AWNP-112405-02-2,0,0.0,0.0,N
LP1Y-AWNP-112405-02-3,0,0.0,0.0,N
LP1Y-AWNP-112405-02-4,0,0.0,0.0,N
LP1Y-AWNP-112407-01-1,4.13,0.0,0.0,N
LP1Y-AWNP-112407-01-2,25.59,0.0,0.0,N
LP1Y-AWNP-112407-01-3,31.78,0.0,0.0,N
LP1Y-AWNP-112417-01-1,4.83,0.0,0.0,N
LP1Y-AWNP-112417-01-2,21.71,0.0,0.0,N
LP1Y-AWNP-112417-04-1,0,0.0,0.0,N
LP1Y-AWNP-168101-08-1,1.44,100.0,100.0,Y
LP1Y-AWNP-168101-08-2,3.78,100.0,100.0,Y
LP1Y-AWNP-301091-01-1,0,0.0,0.0,N
LP1Y-AWNP-301091-02-1,0,0.0,0.0,N
LP1Y-AWNP-301091-02-2,0,0.0,0.0,N
LP1Y-AWNP-301091-05-1,0,0.0,0.0,N
LP1Y-AWNP-301091-05-2,0,0.0,0.0,N
LP1Y-AWNP-303091-02-1,0,0.0,0.0,N
LP1Y-AWNP-303091-02-2,0,0.0,0.0,N
LP1Y-AWNP-303091-02-3,0,0.0,0.0,N
LP1Y-AWNP-303091-05-1,0,0.0,0.0,N
LP1Y-AWNP-303091-05-2,0,0.0,0.0,N
LP1Y-AWNP-303091-05-3,0,0.0,0.0,N
LP1Y-AWNP-850001-01-1,15.81,100.0,100.0,Y
LP1Y-AWNP-850001-01-2,9.03,100.0,100.0,Y
LP1Y-AWNP-850001-01-3,6.68,0.0,0.0,N
LP1Y-AWNP-850001-01-4,11.38,50.0,40.0,N
LP1Y-AWNP-850001-02-1,10.97,100.0,100.0,Y
LP1Y-AWNP-850001-02-2,38.74,100.0,100.0,Y
LP1Y-AWNP-850001-02-3,17.02,100.0,100.0,Y
LP1Y-AWNP-850001-02-4,10.04,100.0,100.0,Y
LP1Y-AWNP-850001-10-1,0,0.0,0.0,N
LP1Y-AWNP-850001-10-2,1.34,0.0,0.0,N
LP1Y-AWNP-850001-10-3,13.01,0.0,0.0,N
LP1Y-AWNP-850001-10-4,8.54,0.0,0.0,N
LP1Y-AWNP-850001-10-5,21.96,0.0,0.0,N
LP1Y-AWNP-850008-01-1,1.94,0.0,0.0,N
LP1Y-AWNP-850008-01-2,5.55,100.0,100.0,Y
LP1Y-AWNP-850008-01-3,10.03,100.0,100.0,Y
LP1Y-AWNP-850008-01-4,12.67,100.0,100.0,Y
LP1Y-AWNP-850008-01-5,1.5,100.0,80.0,N
LP1Y-AWNP-850008-06-1,0.83,0.0,0.0,N
LP1Y-AWNP-850008-06-2,12.06,0.0,0.0,N
LP1Y-BS-178304-01-1,0.92,0.0,0.0,N
LP1Y-CHWR-111405-05-1,0,0.0,0.0,N
LP1Y-CHWR-111405-05-2,5.75,0.0,0.0,N
LP1Y-CHWR-111405-05-3,1.47,0.0,0.0,N
LP1Y-CHWR-111405-05-4,2.44,0.0,0.0,N
LP1Y-CHWR-111405-05-5,21.95,0.0,0.0,N
LP1Y-CHWS-017040-06-1,0,0.0,0.0,N
LP1Y-CHWS-017040-06-2,11.34,0.0,0.0,N
LP1Y-CHWS-017040-06-3,2.2,0.0,0.0,N
LP1Y-CHWS-017040-06-4,18.6,0.0,0.0,N
LP1Y-CIPS-162002-02-1,7.39,0.0,0.0,N
LP1Y-CIPS-162002-02-2,9.23,33.0,26.4,N
LP1Y-CIPS-162002-02-3,19.26,0.0,0.0,N
LP1Y-CIPS-162002-02-4,7.78,100.0,80.0,N
LP1Y-CIPS-162002-02-5,0.35,0.0,0.0,N
LP1Y-CIPS-162002-02-6,0.5,100.0,100.0,Y
LP1Y-CIPS-162002-03-1,0,0.0,0.0,N
LP1Y-CIPS-162002-03-2,3.89,0.0,0.0,N
LP1Y-CIPS-162002-03-3,0.95,100.0,100.0,Y
LP1Y-CIPS-162002-03-4,0.84,100.0,100.0,Y
LP1Y-CIPS-162002-03-5,0.5,100.0,100.0,Y
LP1Y-CIPS-162002-04-1,14.04,33.0,26.4,N
LP1Y-CIPS-162002-04-2,6.71,40.0,32.0,N
LP1Y-CIPS-162002-05-1,35.66,0.0,0.0,N
LP1Y-CIPS-162002-05-2,40.0,0.0,0.0,N
LP1Y-CIPS-162002-05-3,39.5,100.0,100.0,Y
LP1Y-CIPS-162002-06-1,1.89,0.0,0.0,N
LP1Y-CIPS-162002-06-2,7.16,0.0,0.0,N
LP1Y-CIPS-162002-06-3,31.78,67.0,53.6,N
LP1Y-CIPS-162002-06-4,10.39,0.0,0.0,N
